StartTime;LastResetTime;CurrentTime;ElapsedTime(P);ElapsedTime(C);TargetRate;CallRate(P);CallRate(C);IncomingCall(P);IncomingCall(C);OutgoingCall(P);OutgoingCall(C);TotalCallCreated;CurrentCall;SuccessfulCall(P);SuccessfulCall(C);FailedCall(P);FailedCall(C);FailedCannotSendMessage(P);FailedCannotSendMessage(C);FailedMaxUDPRetrans(P);FailedMaxUDPRetrans(C);FailedTcpConnect(P);FailedTcpConnect(C);FailedTcpClosed(P);FailedTcpClosed(C);FailedUnexpectedMessage(P);FailedUnexpectedMessage(C);FailedCallRejected(P);FailedCallRejected(C);FailedCmdNotSent(P);FailedCmdNotSent(C);FailedRegexpDoesntMatch(P);FailedRegexpDoesntMatch(C);FailedRegexpShouldntMatch(P);FailedRegexpShouldntMatch(C);FailedRegexpHdrNotFound(P);FailedRegexpHdrNotFound(C);FailedOutboundCongestion(P);FailedOutboundCongestion(C);FailedTimeoutOnRecv(P);FailedTimeoutOnRecv(C);FailedTimeoutOnSend(P);FailedTimeoutOnSend(C);FailedTestDoesntMatch(P);FailedTestDoesntMatch(C);FailedTestShouldntMatch(P);FailedTestShouldntMatch(C);FailedStrcmpDoesntMatch(P);FailedStrcmpDoesntMatch(C);FailedStrcmpShouldntMatch(P);FailedStrcmpShouldntMatch(C);OutOfCallMsgs(P);OutOfCallMsgs(C);DeadCallMsgs(P);DeadCallMsgs(C);Retransmissions(P);Retransmissions(C);AutoAnswered(P);AutoAnswered(C);Warnings(P);Warnings(C);FatalErrors(P);FatalErrors(C);WatchdogMajor(P);WatchdogMajor(C);WatchdogMinor(P);WatchdogMinor(C);ResponseTimesip_route(P);ResponseTimesip_route(C);ResponseTimesip_routeStDev(P);ResponseTimesip_routeStDev(C);CallLength(P);CallLength(C);CallLengthStDev(P);CallLengthStDev(C);ResponseTimeRepartitionsip_route;ResponseTimeRepartitionsip_route_<10;ResponseTimeRepartitionsip_route_<20;ResponseTimeRepartitionsip_route_<30;ResponseTimeRepartitionsip_route_<40;ResponseTimeRepartitionsip_route_<50;ResponseTimeRepartitionsip_route_<100;ResponseTimeRepartitionsip_route_<150;ResponseTimeRepartitionsip_route_<500;ResponseTimeRepartitionsip_route_<1000;ResponseTimeRepartitionsip_route_>=1000;CallLengthRepartition;CallLengthRepartition_<10;CallLengthRepartition_<50;CallLengthRepartition_<100;CallLengthRepartition_<150;CallLengthRepartition_<500;CallLengthRepartition_<1000;CallLengthRepartition_>=1000;
2026-08-09	06:57:46.588152	1786258666.588152;2026-08-09	06:58:09.622505	1786258689.622505;2026-08-09	06:58:10.623659	1786258690.623659;00:00:01;00:00:24;1000.000;999.001;998.253;0;0;1000;23993;23993;253;1000;23740;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:002000;00:00:00:003000;00:00:00:002000;00:00:00:005000;00:00:00:255000;00:00:00:255000;00:00:00:003000;00:00:00:005000;;22378;1208;208;93;70;22;14;0;0;0;;0;0;0;0;23740;0;0;
2026-08-09	06:57:46.588152	1786258666.588152;2026-08-09	06:58:10.623770	1786258690.623770;2026-08-09	06:58:11.625493	1786258691.625493;00:00:01;00:00:25;1000.000;998.002;998.203;0;0;999;24992;24992;252;1000;24740;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:001000;00:00:00:002000;00:00:00:000000;00:00:00:005000;00:00:00:254000;00:00:00:255000;00:00:00:001000;00:00:00:005000;;23372;1208;208;93;70;22;14;0;0;0;;0;0;0;0;24740;0;0;
2026-08-09	06:57:46.588152	1786258666.588152;2026-08-09	06:58:11.625569	1786258691.625569;2026-08-09	06:58:12.627319	1786258692.627319;00:00:01;00:00:26;1000.000;999.001;998.195;0;0;1000;25992;25992;252;1000;25740;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:002000;00:00:00:002000;00:00:00:004000;00:00:00:005000;00:00:00:255000;00:00:00:255000;00:00:00:004000;00:00:00:005000;;24305;1266;222;93;70;22;14;0;0;0;;0;0;0;0;25740;0;0;
2026-08-09	06:57:46.588152	1786258666.588152;2026-08-09	06:58:12.627381	1786258692.627381;2026-08-09	06:58:13.628713	1786258693.628713;00:00:01;00:00:27;1000.000;998.002;998.188;0;0;999;26991;26991;257;994;26734;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:002000;00:00:00:002000;00:00:00:002000;00:00:00:005000;00:00:00:254000;00:00:00:255000;00:00:00:002000;00:00:00:005000;;25254;1313;222;93;70;22;14;0;0;0;;0;0;0;0;26734;0;0;
2026-08-09	06:57:46.588152	1786258666.588152;2026-08-09	06:58:13.628787	1786258693.628787;2026-08-09	06:58:14.629451	1786258694.629451;00:00:01;00:00:28;1000.000;1000.000;998.217;0;0;1000;27991;27991;254;1003;27737;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:003000;00:00:00:002000;00:00:00:005000;00:00:00:005000;00:00:00:256000;00:00:00:255000;00:00:00:005000;00:00:00:005000;;26164;1356;261;102;70;22;14;0;0;0;;0;0;0;0;27737;0;0;
2026-08-09	06:57:46.588152	1786258666.588152;2026-08-09	06:58:14.630380	1786258694.630380;2026-08-09	06:58:15.631414	1786258695.631414;00:00:01;00:00:29;1000.000;999.001;998.210;0;0;1000;28991;28991;260;994;28731;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:001000;00:00:00:002000;00:00:00:001000;00:00:00:005000;00:00:00:254000;00:00:00:255000;00:00:00:001000;00:00:00:005000;;27160;1362;261;102;70;22;14;0;0;0;;0;0;0;0;28731;0;0;
2026-08-09	06:57:46.588152	1786258666.588152;2026-08-09	06:58:15.631486	1786258695.631486;2026-08-09	06:58:16.632775	1786258696.632775;00:00:01;00:00:30;1000.000;999.001;998.236;0;0;1000;29991;29991;265;995;29726;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:002000;00:00:00:002000;00:00:00:003000;00:00:00:005000;00:00:00:255000;00:00:00:255000;00:00:00:003000;00:00:00:005000;;28096;1426;261;102;70;22;14;0;0;0;;0;0;0;0;29726;0;0;
2026-08-09	06:57:46.588152	1786258666.588152;2026-08-09	06:58:16.632849	1786258696.632849;2026-08-09	06:58:17.634907	1786258697.634907;00:00:01;00:00:31;1000.000;999.002;998.261;0;0;1001;30992;30992;261;1005;30731;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:002000;00:00:00:002000;00:00:00:002000;00:00:00:005000;00:00:00:254000;00:00:00:255000;00:00:00:002000;00:00:00:005000;;29054;1469;261;102;70;22;14;0;0;0;;0;0;0;0;30731;0;0;
2026-08-09	06:57:46.588152	1786258666.588152;2026-08-09	06:58:17.634976	1786258697.634976;2026-08-09	06:58:18.637181	1786258698.637181;00:00:01;00:00:32;1000.000;993.014;998.065;0;0;995;31987;31987;256;1000;31731;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:002000;00:00:00:002000;00:00:00:002000;00:00:00:005000;00:00:00:255000;00:00:00:255000;00:00:00:002000;00:00:00:005000;;30025;1493;261;102;70;22;14;0;0;0;;0;0;0;0;31731;0;0;
2026-08-09	06:57:46.588152	1786258666.588152;2026-08-09	06:58:18.637242	1786258698.637242;2026-08-09	06:58:19.638473	1786258699.638473;00:00:01;00:00:33;1000.000;1000.999;998.154;0;0;1002;32989;32989;253;1005;32736;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:001000;00:00:00:002000;00:00:00:000000;00:00:00:005000;00:00:00:254000;00:00:00:255000;00:00:00:001000;00:00:00:005000;;31027;1493;261;102;70;22;14;0;0;0;;0;0;0;0;32736;0;0;
2026-08-09	06:57:46.588152	1786258666.588152;2026-08-09	06:58:19.638542	1786258699.638542;2026-08-09	06:58:20.641217	1786258700.641217;00:00:01;00:00:34;1000.000;999.002;998.150;0;0;1001;33990;33990;255;999;33735;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:002000;00:00:00:002000;00:00:00:002000;00:00:00:005000;00:00:00:255000;00:00:00:255000;00:00:00:003000;00:00:00:005000;;31985;1535;262;102;70;22;14;0;0;0;;0;0;0;0;33735;0;0;
2026-08-09	06:57:46.588152	1786258666.588152;2026-08-09	06:58:20.641285	1786258700.641285;2026-08-09	06:58:21.642635	1786258701.642635;00:00:01;00:00:35;1000.000;1000.000;998.203;0;0;1001;34991;34991;252;1004;34739;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:001000;00:00:00:002000;00:00:00:000000;00:00:00:005000;00:00:00:254000;00:00:00:255000;00:00:00:001000;00:00:00:005000;;32985;1535;262;102;70;22;14;0;0;0;;0;0;0;0;34739;0;0;
2026-08-09	06:57:46.588152	1786258666.588152;2026-08-09	06:58:21.642708	1786258701.642708;2026-08-09	06:58:22.643953	1786258702.643953;00:00:01;00:00:36;1000.000;999.001;998.225;0;0;1000;35991;35991;252;1000;35739;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:003000;00:00:00:002000;00:00:00:005000;00:00:00:005000;00:00:00:256000;00:00:00:255000;00:00:00:005000;00:00:00:005000;;33887;1601;291;105;70;22;14;0;0;0;;0;0;0;0;35739;0;0;
2026-08-09	06:57:46.588152	1786258666.588152;2026-08-09	06:58:22.644053	1786258702.644053;2026-08-09	06:58:23.645516	1786258703.645516;00:00:01;00:00:37;1000.000;1000.000;998.246;0;0;1001;36992;36992;265;988;36727;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:005000;00:00:00:002000;00:00:00:005000;00:00:00:005000;00:00:00:256000;00:00:00:255000;00:00:00:004000;00:00:00:005000;;34684;1790;305;105;70;22;14;0;0;0;;0;0;0;0;36727;0;0;
2026-08-09	06:57:46.588152	1786258666.588152;2026-08-09	06:58:23.645592	1786258703.645592;2026-08-09	06:58:24.648612	1786258704.648612;00:00:01;00:00:38;1000.000;999.003;998.266;0;0;1002;37994;37994;255;1012;37739;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:002000;00:00:00:002000;00:00:00:002000;00:00:00:005000;00:00:00:256000;00:00:00:255000;00:00:00:004000;00:00:00:005000;;35647;1828;308;105;70;22;14;0;0;0;;0;0;0;0;37739;0;0;
2026-08-09	06:57:46.588152	1786258666.588152;2026-08-09	06:58:24.648681	1786258704.648681;2026-08-09	06:58:25.649470	1786258705.649470;00:00:01;00:00:39;1000.000;1002.000;998.336;0;0;1002;38996;38996;260;997;38736;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:001000;00:00:00:002000;00:00:00:000000;00:00:00:004000;00:00:00:254000;00:00:00:255000;00:00:00:001000;00:00:00:005000;;36646;1828;308;105;70;22;14;0;0;0;;0;0;0;0;38736;0;0;
2026-08-09	06:57:46.588152	1786258666.588152;2026-08-09	06:58:25.649530	1786258705.649530;2026-08-09	06:58:26.651542	1786258706.651542;00:00:01;00:00:40;1000.000;997.006;998.303;0;0;999;39995;39995;269;990;39726;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:002000;00:00:00:002000;00:00:00:004000;00:00:00:004000;00:00:00:254000;00:00:00:255000;00:00:00:002000;00:00:00:004000;;37563;1894;325;105;70;22;14;0;0;0;;0;0;0;0;39726;0;0;
2026-08-09	06:57:46.588152	1786258666.588152;2026-08-09	06:58:26.651617	1786258706.651617;2026-08-09	06:58:27.652409	1786258707.652409;00:00:01;00:00:41;1000.000;999.000;998.295;0;0;999;40994;40994;260;1008;40734;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:002000;00:00:00:002000;00:00:00:001000;00:00:00:004000;00:00:00:255000;00:00:00:255000;00:00:00:003000;00:00:00:004000;;38552;1904;325;105;70;22;14;0;0;0;;0;0;0;0;40734;0;0;
2026-08-09	06:57:46.588152	1786258666.588152;2026-08-09	06:58:27.652484	1786258707.652484;2026-08-09	06:58:28.654487	1786258708.654487;00:00:01;00:00:42;1000.000;997.006;998.265;0;0;999;41993;41993;254;1005;41739;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:002000;00:00:00:002000;00:00:00:002000;00:00:00:004000;00:00:00:254000;00:00:00:255000;00:00:00:001000;00:00:00:004000;;39526;1930;325;105;70;22;14;0;0;0;;0;0;0;0;41739;0;0;
2026-08-09	06:57:46.588152	1786258666.588152;2026-08-09	06:58:28.654559	1786258708.654559;2026-08-09	06:58:29.656450	1786258709.656450;00:00:01;00:00:43;1000.000;1000.999;998.305;0;0;1002;42995;42995;254;1002;42741;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:001000;00:00:00:002000;00:00:00:000000;00:00:00:004000;00:00:00:254000;00:00:00:255000;00:00:00:002000;00:00:00:004000;;40528;1930;325;105;70;22;14;0;0;0;;0;0;0;0;42741;0;0;
2026-08-09	06:57:46.588152	1786258666.588152;2026-08-09	06:58:29.656522	1786258709.656522;2026-08-09	06:58:30.658684	1786258710.658684;00:00:01;00:00:44;1000.000;999.002;998.321;0;0;1001;43996;43996;254;1001;43742;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:002000;00:00:00:002000;00:00:00:001000;00:00:00:004000;00:00:00:253000;00:00:00:255000;00:00:00:001000;00:00:00:004000;;41521;1939;325;105;70;22;14;0;0;0;;0;0;0;0;43742;0;0;
2026-08-09	06:57:46.588152	1786258666.588152;2026-08-09	06:58:30.658753	1786258710.658753;2026-08-09	06:58:31.660502	1786258711.660502;00:00:01;00:00:45;1000.000;999.001;998.314;0;0;1000;44996;44996;253;1001;44743;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:002000;00:00:00:002000;00:00:00:002000;00:00:00:004000;00:00:00:255000;00:00:00:255000;00:00:00:003000;00:00:00:004000;;42463;1995;325;105;70;22;14;0;0;0;;0;0;0;0;44743;0;0;
2026-08-09	06:57:46.588152	1786258666.588152;2026-08-09	06:58:31.660586	1786258711.660586;2026-08-09	06:58:32.663088	1786258712.663088;00:00:01;00:00:46;1000.000;997.006;998.285;0;0;999;45995;45995;254;998;45741;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:001000;00:00:00:002000;00:00:00:000000;00:00:00:004000;00:00:00:254000;00:00:00:255000;00:00:00:001000;00:00:00:004000;;43461;1995;325;105;70;22;14;0;0;0;;0;0;0;0;45741;0;0;
2026-08-09	06:57:46.588152	1786258666.588152;2026-08-09	06:58:32.663167	1786258712.663167;2026-08-09	06:58:33.663537	1786258713.663537;00:00:01;00:00:47;1000.000;996.000;998.216;0;0;996;46991;46991;252;998;46739;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:002000;00:00:00:002000;00:00:00:002000;00:00:00:004000;00:00:00:254000;00:00:00:255000;00:00:00:002000;00:00:00:004000;;44440;2014;325;105;70;22;14;0;0;0;;0;0;0;0;46739;0;0;
2026-08-09	06:57:46.588152	1786258666.588152;2026-08-09	06:58:33.663610	1786258713.663610;2026-08-09	06:58:34.664937	1786258714.664937;00:00:01;00:00:48;1000.000;998.002;998.211;0;0;999;47990;47990;279;972;47711;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:004000;00:00:00:002000;00:00:00:009000;00:00:00:004000;00:00:00:254000;00:00:00:255000;00:00:00:003000;00:00:00:004000;;45330;2043;346;132;102;23;14;0;0;0;;0;0;0;0;47711;0;0;
2026-08-09	06:57:46.588152	1786258666.588152;2026-08-09	06:58:34.665011	1786258714.665011;2026-08-09	06:58:35.667097	1786258715.667097;00:00:01;00:00:49;1000.000;997.006;998.187;0;0;999;48989;48989;253;1025;48736;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:002000;00:00:00:002000;00:00:00:002000;00:00:00:004000;00:00:00:257000;00:00:00:255000;00:00:00:009000;00:00:00:004000;;46305;2066;346;132;102;23;14;0;0;0;;0;0;0;0;48736;0;0;
2026-08-09	06:57:46.588152	1786258666.588152;2026-08-09	06:58:35.667360	1786258715.667360;2026-08-09	06:58:36.668294	1786258716.668294;00:00:01;00:00:50;1000.000;999.000;998.163;0;0;999;49988;49988;254;998;49734;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:001000;00:00:00:002000;00:00:00:000000;00:00:00:004000;00:00:00:254000;00:00:00:255000;00:00:00:001000;00:00:00:004000;;47305;2066;346;132;102;23;14;0;0;0;;0;0;0;0;49734;0;0;
2026-08-09	06:57:46.588152	1786258666.588152;2026-08-09	06:58:36.668372	1786258716.668372;2026-08-09	06:58:37.669652	1786258717.669652;00:00:01;00:00:51;1000.000;999.001;998.179;0;0;1000;50988;50988;254;1000;50734;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:002000;00:00:00:002000;00:00:00:003000;00:00:00:004000;00:00:00:255000;00:00:00:255000;00:00:00:003000;00:00:00:004000;;48225;2138;351;132;102;23;14;0;0;0;;0;0;0;0;50734;0;0;
2026-08-09	06:57:46.588152	1786258666.588152;2026-08-09	06:58:37.669732	1786258717.669732;2026-08-09	06:58:38.670853	1786258718.670853;00:00:01;00:00:52;1000.000;997.003;998.157;0;0;998;51986;51986;253;999;51733;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:002000;00:00:00:002000;00:00:00:003000;00:00:00:004000;00:00:00:255000;00:00:00:255000;00:00:00:003000;00:00:00:004000;;49166;2197;352;132;102;23;14;0;0;0;;0;0;0;0;51733;0;0;
2026-08-09	06:57:46.588152	1786258666.588152;2026-08-09	06:58:38.670926	1786258718.670926;2026-08-09	06:58:39.671436	1786258719.671436;00:00:01;00:00:53;1000.000;1001.000;998.192;0;0;1001;52987;52987;253;1001;52734;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:003000;00:00:00:002000;00:00:00:004000;00:00:00:004000;00:00:00:255000;00:00:00:255000;00:00:00:004000;00:00:00:004000;;50042;2303;370;132;102;23;14;0;0;0;;0;0;0;0;52734;0;0;
2026-08-09	06:57:46.588152	1786258666.588152;2026-08-09	06:58:39.671516	1786258719.671516;2026-08-09	06:58:40.673447	1786258720.673447;00:00:01;00:00:54;1000.000;997.003;998.151;0;0;998;53985;53985;252;999;53733;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:001000;00:00:00:002000;00:00:00:000000;00:00:00:004000;00:00:00:254000;00:00:00:255000;00:00:00:001000;00:00:00:004000;;51041;2303;370;132;102;23;14;0;0;0;;0;0;0;0;53733;0;0;
2026-08-09	06:57:46.588152	1786258666.588152;2026-08-09	06:58:40.673509	1786258720.673509;2026-08-09	06:58:41.674559	1786258721.674559;00:00:01;00:00:55;1000.000;999.001;998.167;0;0;1000;54985;54985;253;999;54732;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:002000;00:00:00:002000;00:00:00:003000;00:00:00:004000;00:00:00:254000;00:00:00:255000;00:00:00:002000;00:00:00:004000;;51964;2377;371;132;102;23;14;0;0;0;;0;0;0;0;54732;0;0;
2026-08-09	06:57:46.588152	1786258666.588152;2026-08-09	06:58:41.674633	1786258721.674633;2026-08-09	06:58:42.676515	1786258722.676515;00:00:01;00:00:56;1000.000;999.001;998.164;0;0;1000;55985;55985;253;1000;55732;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:001000;00:00:00:002000;00:00:00:000000;00:00:00:004000;00:00:00:254000;00:00:00:255000;00:00:00:002000;00:00:00:004000;;52964;2377;371;132;102;23;14;0;0;0;;0;0;0;0;55732;0;0;
2026-08-09	06:57:46.588152	1786258666.588152;2026-08-09	06:58:42.676594	1786258722.676594;2026-08-09	06:58:43.677497	1786258723.677497;00:00:01;00:00:57;1000.000;998.000;998.143;0;0;998;56983;56983;251;1000;56732;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:002000;00:00:00:002000;00:00:00:002000;00:00:00:004000;00:00:00:254000;00:00:00:255000;00:00:00:002000;00:00:00:004000;;53924;2414;371;132;102;23;14;0;0;0;;0;0;0;0;56732;0;0;
2026-08-09	06:57:46.588152	1786258666.588152;2026-08-09	06:58:43.677571	1786258723.677571;2026-08-09	06:58:44.678859	1786258724.678859;00:00:01;00:00:58;1000.000;1000.000;998.175;0;0;1001;57984;57984;253;999;57731;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:001000;00:00:00:002000;00:00:00:000000;00:00:00:004000;00:00:00:254000;00:00:00:255000;00:00:00:001000;00:00:00:004000;;54928;2414;371;132;102;23;14;0;0;0;;0;0;0;0;57731;0;0;
2026-08-09	06:57:46.588152	1786258666.588152;2026-08-09	06:58:44.678932	1786258724.678932;2026-08-09	06:58:45.679584	1786258725.679584;00:00:01;00:00:59;1000.000;1001.000;998.206;0;0;1001;58985;58985;264;990;58721;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:008000;00:00:00:002000;00:00:00:013000;00:00:00:004000;00:00:00:260000;00:00:00:255000;00:00:00:014000;00:00:00:004000;;55699;2485;420;159;152;53;14;0;0;0;;0;0;0;0;58721;0;0;
2026-08-09	06:57:46.588152	1786258666.588152;2026-08-09	06:58:45.679653	1786258725.679653;2026-08-09	06:58:46.680822	1786258726.680822;00:00:01;00:01:00;1000.000;1000.000;998.236;0;0;1001;59986;59986;258;1007;59728;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:001000;00:00:00:002000;00:00:00:001000;00:00:00:004000;00:00:00:254000;00:00:00:255000;00:00:00:002000;00:00:00:004000;;56693;2493;420;159;152;53;14;0;0;0;;0;0;0;0;59728;0;0;
2026-08-09	06:57:46.588152	1786258666.588152;2026-08-09	06:58:46.680896	1786258726.680896;2026-08-09	06:58:46.978563	1786258726.978563;00:00:00;00:01:00;1000.000;47.138;993.542;0;0;14;60000;60000;0;272;60000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:001000;00:00:00:002000;00:00:00:000000;00:00:00:004000;00:00:00:255000;00:00:00:255000;00:00:00:002000;00:00:00:004000;;56709;2493;420;159;152;53;14;0;0;0;;0;0;0;0;60000;0;0;
